2019-04-02 22:50:06,21.37,20.81,20.75,20.69,21.19,21.19,20.87,21.25,21.87,21.06
2019-04-02 23:00:05,21.44,20.81,20.62,20.75,21.19,21.12,20.87,21.31,21.81,21.0
2019-04-02 23:00:09,21.44,20.81,20.62,20.75,21.19,21.19,20.87,21.31,21.81,21.0
2019-04-02 23:10:03,21.37,20.75,20.56,20.69,21.12,21.06,20.75,21.25,21.75,21.06
2019-04-02 23:10:05,21.37,20.75,20.56,20.69,21.12,21.06,20.75,21.25,21.75,21.06
2019-04-02 23:10:06,21.37,20.75,20.56,20.69,21.12,21.06,20.75,21.25,21.75,21.06
2019-04-02 23:20:05,21.37,20.75,20.56,20.62,21.12,21.19,20.69,21.25,21.75,21.06
2019-04-02 23:20:09,21.37,20.75,20.56,20.62,21.12,21.19,20.69,21.25,21.75,21.0
2019-04-02 23:30:04,21.31,20.69,20.44,20.62,21.06,21.19,20.69,21.25,21.69,20.94
2019-04-02 23:30:06,21.31,20.69,20.44,20.62,21.06,21.19,20.69,21.25,21.69,20.94
2019-04-02 23:30:08,21.31,20.75,20.44,20.62,21.06,21.19,20.69,21.25,21.62,20.94
2019-04-02 23:40:05,21.31,20.69,20.37,20.56,21.06,20.87,20.62,21.19,21.56,20.87
2019-04-02 23:40:08,21.31,20.69,20.37,20.56,21.06,20.87,20.62,21.19,21.56,20.87
2019-04-02 23:50:05,21.25,20.69,20.31,20.5,21.0,21.19,20.56,21.12,21.56,20.87
2019-04-02 23:50:08,21.25,20.69,20.31,20.5,21.0,21.19,20.56,21.06,21.56,20.87
2019-04-03 00:00:04,21.12,20.56,20.25,20.31,20.94,21.06,20.44,21.0,21.56,20.81
2019-04-03 00:00:06,21.12,20.56,20.25,20.31,20.94,21.06,20.44,21.0,21.56,20.81
2019-04-03 00:00:08,21.12,20.56,20.19,20.31,20.94,21.06,20.44,21.0,21.56,20.81
2019-04-03 00:10:04,21.06,20.5,20.12,20.25,20.87,20.87,20.31,20.87,21.44,20.69
2019-04-03 00:10:06,21.06,20.5,20.12,20.25,20.87,20.87,20.31,20.87,21.44,20.69
2019-04-03 00:20:06,21.0,20.44,20.0,20.12,20.81,20.62,20.19,20.87,21.31,20.56
2019-04-03 00:20:09,21.0,20.44,20.0,20.12,20.81,20.56,20.19,20.87,21.31,20.56
2019-04-03 00:30:04,20.94,20.37,19.94,20.06,20.75,20.56,20.12,20.75,21.25,20.56
2019-04-03 00:30:05,20.94,20.37,19.94,20.06,20.75,20.56,20.12,20.75,21.25,20.56
2019-04-03 00:30:07,20.94,20.44,19.94,20.06,20.75,20.56,20.12,20.75,21.25,20.56
2019-04-03 00:40:04,20.94,20.37,19.87,20.0,20.69,20.62,20.06,20.69,21.19,20.56
2019-04-03 00:40:06,20.94,20.31,19.87,20.0,20.69,20.62,20.06,20.69,21.19,20.56
2019-04-03 00:50:03,20.87,20.31,19.81,20.0,20.62,20.44,20.0,20.69,21.06,20.44
2019-04-03 00:50:05,20.87,20.31,19.75,19.94,20.62,20.44,19.94,20.69,21.06,20.44
2019-04-03 00:50:09,20.87,20.31,19.81,19.94,20.62,20.5,19.94,20.69,21.06,20.44
2019-04-03 01:10:04,20.81,20.19,19.62,19.87,20.56,20.19,19.81,20.56,20.87,20.25
2019-04-03 01:10:06,20.81,20.19,19.62,19.81,20.56,20.19,19.81,20.56,20.94,20.25
2019-04-03 01:30:03,20.75,20.06,19.44,19.75,20.44,20.19,19.69,20.44,20.81,20.12
2019-04-03 01:30:05,20.75,20.06,19.5,19.75,20.44,20.19,19.69,20.5,20.81,20.12
2019-04-03 01:30:08,20.75,20.06,19.44,19.75,20.44,20.19,19.69,20.5,20.75,20.19
2019-04-03 01:40:05,20.69,20.06,19.37,19.69,20.37,20.0,19.62,20.44,20.69,20.06
2019-04-03 01:40:08,20.69,20.06,19.37,19.69,20.37,20.0,19.62,20.44,20.69,20.06
2019-04-03 01:50:05,20.62,20.0,19.31,19.69,20.31,19.87,19.56,20.37,20.62,20.0
2019-04-03 01:50:08,20.62,20.0,19.31,19.62,20.37,19.87,19.62,20.37,20.62,20.0
2019-04-03 02:00:05,20.5,19.94,19.25,19.62,20.31,20.06,19.5,20.31,20.62,20.06
2019-04-03 02:00:09,20.5,19.94,19.25,19.62,20.25,20.06,19.5,20.31,20.62,20.06
2019-04-03 02:10:06,20.5,19.87,19.19,19.56,20.25,20.0,19.44,20.25,20.5,19.94
2019-04-03 02:20:05,20.44,19.81,19.12,19.5,20.19,19.75,19.37,20.19,20.44,19.81
2019-04-03 02:20:08,20.44,19.81,19.12,19.5,20.19,19.75,19.37,20.19,20.44,19.81
2019-04-03 02:30:05,20.31,19.81,19.0,19.44,20.12,19.62,19.25,20.12,20.31,19.75
2019-04-03 02:30:08,20.31,19.81,19.0,19.44,20.12,19.56,19.31,20.12,20.37,19.75
2019-04-03 02:40:06,20.31,19.75,18.94,19.37,20.06,19.75,19.25,20.06,20.31,19.75
2019-04-03 02:40:09,20.31,19.75,19.0,19.37,20.06,19.75,19.25,20.06,20.31,19.75
2019-04-03 02:50:06,20.25,19.69,18.94,19.37,20.0,19.81,19.19,20.06,20.25,19.69
2019-04-03 02:50:09,20.25,19.69,18.94,19.37,20.0,19.81,19.19,20.06,20.25,19.69
2019-04-03 03:00:07,20.19,19.69,18.87,19.31,20.0,19.56,19.12,20.0,20.19,19.62
2019-04-03 03:00:10,20.19,19.62,18.87,19.31,20.0,19.56,19.12,20.0,20.19,19.62
2019-04-03 03:10:04,20.19,19.62,18.81,19.25,19.94,19.44,19.06,19.94,20.12,19.5
2019-04-03 03:10:06,20.19,19.62,18.81,19.25,19.94,19.44,19.06,19.94,20.12,19.5
2019-04-03 03:20:05,20.12,19.56,18.75,19.19,19.87,19.5,19.0,19.94,20.06,19.5
2019-04-03 03:20:09,20.12,19.56,18.75,19.19,19.87,19.5,19.0,19.94,20.06,19.56
2019-04-03 03:30:06,20.06,19.5,18.69,19.19,19.81,19.69,19.0,19.87,20.0,19.5
2019-04-03 03:30:09,20.06,19.5,18.69,19.19,19.81,19.62,19.0,19.87,20.0,19.5
2019-04-03 03:40:06,20.0,19.5,18.62,19.12,19.81,19.44,18.87,19.81,19.94,19.44
2019-04-03 03:50:04,20.0,19.44,18.56,19.06,19.75,19.19,18.81,19.81,19.87,19.31
2019-04-03 03:50:05,20.0,19.44,18.56,19.06,19.75,19.19,18.81,19.81,19.87,19.31
2019-04-03 04:00:05,19.94,19.37,18.5,19.0,19.69,19.19,18.81,19.75,19.81,19.25
2019-04-03 04:00:09,19.94,19.37,18.5,19.0,19.69,19.19,18.81,19.75,19.81,19.25
2019-04-03 04:10:05,19.87,19.37,18.5,19.0,19.69,19.37,18.75,19.75,19.81,19.31
2019-04-03 04:10:09,19.87,19.37,18.5,19.0,19.62,19.31,18.75,19.75,19.81,19.31
2019-04-03 04:20:05,19.81,19.31,18.44,19.0,19.62,19.31,18.69,19.69,19.75,19.25
2019-04-03 04:20:09,19.81,19.31,18.44,19.0,19.62,19.31,18.69,19.69,19.75,19.25
2019-04-03 04:30:06,19.81,19.25,18.37,18.94,19.56,19.06,18.69,19.62,19.69,19.19
2019-04-03 04:40:06,19.75,19.25,18.31,18.87,19.5,18.94,18.62,19.62,19.62,19.06
2019-04-03 04:40:09,19.75,19.25,18.31,18.87,19.5,18.94,18.62,19.62,19.62,19.06
2019-04-03 04:50:06,19.69,19.19,18.31,18.87,19.5,19.12,18.56,19.56,19.62,19.12
2019-04-03 05:00:04,19.69,19.19,18.25,18.81,19.44,19.19,18.56,19.56,19.56,19.06
2019-04-03 05:00:06,19.69,19.19,18.25,18.81,19.44,19.19,18.56,19.56,19.56,19.06
2019-04-03 05:10:03,19.62,19.12,18.25,18.81,19.37,19.06,18.5,19.5,19.5,19.0
2019-04-03 05:10:06,19.62,19.12,18.19,18.81,19.37,19.06,18.5,19.5,19.5,19.0
2019-04-03 05:10:09,19.62,19.12,18.25,18.81,19.37,19.06,18.5,19.5,19.5,19.0
2019-04-03 05:20:06,19.56,19.06,18.19,18.75,19.31,18.81,18.44,19.5,19.44,18.94
2019-04-03 05:20:09,19.56,19.12,18.19,18.75,19.37,18.81,18.44,19.44,19.44,18.94
2019-04-03 05:30:06,19.56,19.06,18.12,18.75,19.31,18.81,18.44,19.44,19.37,18.87
2019-04-03 05:30:09,19.56,19.06,18.12,18.75,19.31,18.94,18.44,19.44,19.37,18.87
2019-04-03 05:40:03,19.5,19.0,18.12,18.69,19.31,19.0,18.37,19.44,19.37,18.94
2019-04-03 05:50:04,19.44,19.0,18.06,18.69,19.25,18.94,18.31,19.37,19.31,18.87
2019-04-03 05:50:06,19.44,19.0,18.06,18.69,19.25,19.0,18.37,19.37,19.37,18.87
2019-04-03 06:00:05,19.44,18.94,18.06,18.69,19.25,18.81,18.31,19.37,19.31,18.81
2019-04-03 06:00:06,19.44,18.94,18.06,18.69,19.25,18.81,18.31,19.37,19.31,18.81
2019-04-03 06:00:08,19.44,18.94,18.06,18.69,19.25,18.81,18.31,19.37,19.31,18.81
2019-04-03 06:10:06,19.44,18.94,18.0,18.62,19.19,18.94,18.31,19.31,19.25,18.75
2019-04-03 06:10:09,19.37,18.94,18.0,18.62,19.19,18.94,18.31,19.31,19.19,18.75
2019-04-03 06:20:06,19.56,19.12,18.69,20.06,19.5,21.06,21.37,20.0,20.56,21.87
2019-04-03 06:20:09,19.56,19.19,18.69,20.12,19.44,21.12,21.37,20.0,20.62,21.94
2019-04-03 06:30:03,20.25,19.94,20.19,21.87,20.31,23.37,23.06,21.75,21.56,23.69
2019-04-03 06:30:04,20.25,19.94,20.19,21.87,20.31,23.37,23.06,21.75,21.56,23.69
2019-04-03 06:30:07,20.25,19.94,20.19,21.87,20.31,23.37,23.0,21.75,21.62,23.69
2019-04-03 06:40:06,20.56,20.37,20.81,22.56,20.81,24.0,23.87,22.44,22.25,24.44
2019-04-03 06:40:09,20.56,20.37,20.87,22.56,20.81,23.94,23.87,22.44,22.25,24.44
2019-04-03 06:50:06,20.87,20.75,21.31,23.06,21.19,23.69,24.25,22.87,22.81,24.81
2019-04-03 07:00:05,21.06,21.0,21.37,22.81,21.31,22.81,23.37,22.94,22.75,23.94
2019-04-03 07:00:08,21.06,21.0,21.37,22.81,21.37,22.81,23.37,22.94,22.75,23.87
2019-04-03 07:10:05,20.69,20.44,20.12,20.94,20.69,20.81,21.44,21.31,21.75,21.56
2019-04-03 07:20:03,20.5,20.19,19.69,20.37,20.5,20.25,20.87,20.87,21.37,20.94
2019-04-03 07:20:06,20.5,20.19,19.69,20.37,20.44,20.25,20.87,20.87,21.31,20.94
2019-04-03 07:20:09,20.5,20.19,19.69,20.37,20.44,20.25,20.87,20.87,21.31,20.94
2019-04-03 07:40:04,20.94,20.75,21.06,22.56,21.06,22.25,23.87,22.37,22.69,24.56
2019-04-03 07:40:06,20.94,20.75,21.06,22.56,21.06,22.31,23.87,22.37,22.69,24.56
2019-04-03 07:50:04,21.06,20.94,21.12,22.37,21.31,22.37,22.69,22.62,22.44,23.25
2019-04-03 07:50:05,21.06,20.94,21.12,22.37,21.31,22.37,22.69,22.62,22.44,23.25
2019-04-03 08:00:03,20.81,20.5,20.06,20.81,20.75,20.75,21.19,21.25,21.62,21.37
2019-04-03 08:00:05,20.81,20.5,20.06,20.81,20.75,20.75,21.19,21.25,21.62,21.37
2019-04-03 08:00:09,20.81,20.5,20.06,20.81,20.75,20.69,21.19,21.25,21.62,21.37
2019-04-03 08:10:06,20.62,20.31,19.69,20.37,20.56,20.25,20.69,20.87,21.31,20.87
2019-04-03 08:20:05,20.5,20.19,19.44,20.19,20.44,20.06,20.37,20.69,21.06,20.62
2019-04-03 08:20:08,20.56,20.19,19.44,20.19,20.44,20.06,20.37,20.69,21.06,20.62
2019-04-03 08:30:06,20.44,20.12,19.44,20.12,20.31,19.94,20.87,20.56,21.12,21.12
2019-04-03 08:30:09,20.44,20.12,19.44,20.12,20.31,19.87,20.94,20.56,21.12,21.19
2019-04-03 08:40:06,20.69,20.5,20.31,21.31,20.81,21.37,21.44,21.69,21.62,21.94
2019-04-03 08:40:09,20.75,20.5,20.31,21.31,20.81,21.37,21.44,21.69,21.62,21.87
2019-04-03 08:50:06,20.56,20.25,19.62,20.31,20.44,20.31,20.44,20.87,21.12,20.75
2019-04-03 09:00:06,20.44,20.12,19.44,20.12,20.37,20.12,20.12,20.62,21.0,20.44
2019-04-03 09:00:10,20.44,20.12,19.44,20.12,20.37,20.12,20.12,20.62,21.0,20.44
2019-04-03 09:10:06,20.37,20.06,19.31,20.0,20.25,20.0,19.94,20.5,20.75,20.25
2019-04-03 09:10:09,20.37,20.06,19.31,20.0,20.25,20.0,19.94,20.5,20.75,20.25
2019-04-03 09:20:06,20.31,20.0,19.25,19.94,20.19,19.94,19.81,20.44,20.62,20.19
2019-04-03 09:30:05,20.25,19.94,19.12,19.87,20.12,19.87,19.69,20.37,20.5,20.06
2019-04-03 09:30:09,20.25,19.94,19.19,19.87,20.12,19.94,19.69,20.37,20.5,20.06
2019-04-03 09:40:05,20.19,19.87,19.12,19.81,20.12,19.94,19.56,20.37,20.44,20.06
2019-04-03 09:40:09,20.19,19.94,19.12,19.81,20.12,19.94,19.56,20.37,20.44,20.06
2019-04-03 09:50:06,20.25,19.87,19.19,19.81,20.06,20.06,19.56,20.37,20.5,20.12
2019-04-03 10:00:03,20.19,19.87,19.12,19.75,20.0,19.94,19.5,20.31,20.37,20.0
2019-04-03 10:00:06,20.19,19.81,19.12,19.81,20.06,19.87,19.5,20.31,20.37,20.0
2019-04-03 10:00:09,20.19,19.81,19.12,19.75,20.0,19.94,19.5,20.31,20.37,20.0
2019-04-03 10:10:06,20.12,19.81,19.12,19.75,20.0,19.94,19.44,20.25,20.25,19.94
2019-04-03 10:20:05,20.12,19.81,19.12,19.75,20.0,19.94,19.44,20.25,20.31,19.94
2019-04-03 10:20:09,20.12,19.81,19.12,19.75,19.94,19.94,19.44,20.25,20.25,19.94
2019-04-03 10:30:04,20.19,19.81,19.19,19.75,20.0,20.0,19.44,20.31,20.31,20.0
2019-04-03 10:30:06,20.19,19.81,19.19,19.75,20.0,20.0,19.44,20.31,20.31,20.0
2019-04-03 10:30:07,20.19,19.81,19.19,19.75,20.0,20.0,19.44,20.31,20.31,20.0
2019-04-03 10:40:04,20.19,19.81,19.25,19.81,20.0,20.06,19.44,20.31,20.25,20.0
2019-04-03 10:40:05,20.19,19.81,19.25,19.81,20.0,20.06,19.44,20.31,20.25,20.0
2019-04-03 10:50:03,20.19,19.81,19.31,19.87,20.06,20.25,19.5,20.31,20.25,20.0
2019-04-03 10:50:05,20.12,19.81,19.31,19.81,20.06,20.19,19.5,20.31,20.25,20.0
2019-04-03 10:50:09,20.19,19.81,19.25,19.81,20.06,20.19,19.5,20.31,20.25,20.0
2019-04-03 11:00:05,20.12,19.87,19.37,19.87,20.06,20.31,19.56,20.37,20.19,20.0
